gene	genename	zscore	effect_size	pvalue	pred_perf_R2	pred_perf_pval	n_snps_used	n_snps_in_model
ENSG00000204290	BTNL2	5.02444778216866	0.101875569377033	5.04883142848911e-07	0.0614720722406688	0.00512327838897295	17	19
ENSG00000174939	ASPHD1	-5.0177204533596	-0.183378811396994	5.22881854037038e-07	0.0684894835189529	0.00307515136628773	2	2
ENSG00000124596	OARD1	-4.98776104591313	-0.0897503542520951	6.10830534819584e-07	0.101709523709736	0.000272955401971995	6	6
ENSG00000145217	SLC26A1	-4.93735686012875	-0.0575160356789885	7.91884886108818e-07	0.198195372533724	1.75821784399855e-07	2	2
ENSG00000205710	C17orf107	4.83832496664861	0.203928658891978	1.30937933362496e-06	0.085	0.00096553184401395	88	92
ENSG00000123989	CHPF	-4.78427015958249	-0.0756326525068562	1.7160973968533e-06	0.0416709079440591	0.021861460549792	22	22
ENSG00000064687	ABCA7	4.77329630306526	0.0832093319812804	1.81234845331169e-06	0.266	7.24190967590089e-10	46	48
ENSG00000164938	TP53INP1	-4.76462253227825	-0.296073671285844	1.89207511214207e-06	0.0351486437713599	0.0355393849448504	5	5
ENSG00000103356	EARS2	4.73686576474285	0.0718121964732922	2.1704882737783e-06	0.127312702823658	4.11219031628599e-05	2	2
ENSG00000073008	PVR	-4.72972972972973	-0.182413717456479	2.24818927474502e-06	0.100388849602255	0.000300709858902563	1	1
ENSG00000124459	ZNF45	-4.7062344571906	-0.17445665427474	2.5233429741256e-06	0.0810102904525082	0.00123736170058609	7	7
ENSG00000108219	TSPAN14	-4.68533294013557	-0.151542603539473	2.79505202271935e-06	0.051	0.0113012789353705	23	25
ENSG00000176681	LRRC37A	-4.6642188712858	-0.0625507440703444	3.09791522568048e-06	0.426440788069546	1.16615448084702e-16	6	14
ENSG00000120088	CRHR1	4.59087374099611	0.466744026391028	4.41394302219678e-06	0.0852991354820042	0.00090550390979821	4	4
ENSG00000108556	CHRNE	4.54092674199201	0.0605132211373771	5.60074916977626e-06	0.190445486209413	3.25182593068233e-07	29	29
ENSG00000086288	NME8	4.51822331360405	0.164045552549009	6.23606948324529e-06	0.161815126999279	3.02399056521007e-06	2	2
ENSG00000264589	MAPT-AS1	4.4861303044854	0.1184327070637	7.25283946034772e-06	0.257053223164732	1.37804996523021e-09	8	10
ENSG00000120071	KANSL1	-4.48428873601275	-0.138065872233506	7.3157546311986e-06	0.153343518750261	5.78164111527809e-06	11	16
ENSG00000261195	AC027130.1	4.45375170201934	0.071776549543427	8.43826800500658e-06	0.195619732840997	2.15809526107285e-07	12	13
ENSG00000139629	GALNT6	-4.44341415888945	-0.0674282722774878	8.85424920094025e-06	0.422365852871411	1.81715541136998e-16	2	3
ENSG00000260911	AC135050.3	-4.43918952577092	-0.129905439618271	9.02982740025315e-06	0.313348902671988	9.47816224753953e-12	6	9
ENSG00000143771	CNIH4	-4.42454585158911	-0.123699110493047	9.66453765172126e-06	0.0779281791259672	0.00154834477609529	6	6
ENSG00000091536	MYO15A	4.38632284426474	0.109450867155216	1.15282975374775e-05	0.0799460814945098	0.0013369768405053	5	5
ENSG00000226659	AC021028.1	-4.37931034482759	-0.0951785765752416	1.19055482756814e-05	0.100802454819579	0.000291729121633287	1	1
ENSG00000050438	SLC4A8	-4.35836218990481	-0.193923908343918	1.31039394966059e-05	0.312507713070967	1.02387427503258e-11	2	2
ENSG00000247011	AC005920.1	4.34920018805524	0.0934493639234529	1.36634942484726e-05	0.31754112834306	6.44280737461919e-12	6	7
ENSG00000040633	PHF23	-4.31536818227625	-0.0990306292055044	1.59337109613134e-05	0.0956408879875004	0.000425711280180917	25	27
ENSG00000105383	CD33	4.29115238564879	0.131118002946479	1.77748281262602e-05	0.197	2.24562470513139e-07	6	6
ENSG00000260136	AC008915.2	-4.2893862604742	-0.175930953657436	1.79167538736369e-05	0.0460207548963924	0.0158571964417102	2	2
ENSG00000241106	HLA-DOB	-4.27590911242326	-0.0428623999634593	1.90358877607544e-05	0.466132902298538	1.30945695181757e-18	7	7
ENSG00000272217	AL645940.1	-4.24882913880768	-0.096314520172913	2.14890738128304e-05	0.0738085940534457	0.00208904183923928	28	32
ENSG00000167395	ZNF646	-4.24439095586316	-0.229336372023617	2.19187920726949e-05	0.044	0.0182520310983621	10	12
ENSG00000099817	POLR2E	4.24009250824889	0.0994891872755909	2.23427688872402e-05	0.179604133506645	7.6227239035805e-07	8	8
ENSG00000185324	CDK10	4.23208463236098	0.0593942902861232	2.31535246351111e-05	0.3281729655484	2.39591364549169e-12	6	6
ENSG00000103550	KNOP1	-4.22748273724832	-0.0407039069994696	2.36320299409343e-05	0.465793041619703	1.36263733664197e-18	8	8
ENSG00000172803	SNX32	-4.20168185365523	-0.0430122549682302	2.64939295095967e-05	0.27520998367584	2.8775665363898e-10	6	7
ENSG00000130202	NECTIN2	-4.16666666666667	-0.495249515154643	3.09085937646447e-05	0.152111601627208	6.35040211733154e-06	1	1
ENSG00000237541	HLA-DQA2	-4.16244789983788	-0.0740978232492811	3.14853994871633e-05	0.603118924946159	1.19910323933966e-26	3	7
ENSG00000279685	MAPT-IT1	-4.12080794227338	-0.0984605494130505	3.77546062890755e-05	0.0884978052773295	0.000717206216896843	5	5
ENSG00000101307	SIRPB1	-4.11555190244311	-0.0461012773758162	3.86254064363989e-05	0.518	3.01883748431561e-21	9	10
ENSG00000198252	STYX	4.11368069586696	0.0894337046477725	3.89399967923865e-05	0.11670427709319	9.04375824639756e-05	12	13
ENSG00000265148	TSPOAP1-AS1	-4.1111880091633	-0.247340739833237	3.93628505104271e-05	0.0403371225310518	0.024133598073737	5	5
ENSG00000275263	AC135048.3	4.1046511627907	1.55625130299864	4.04925428969527e-05	0.0347027233192949	0.0367490338975549	1	1
ENSG00000267222	AC107993.1	4.08112057457275	0.138899107251902	4.48190957680339e-05	0.0510815151518486	0.0109367447274735	5	5
ENSG00000189266	PNRC2	4.04852735023319	0.216247640219912	5.15409119656862e-05	0.0919739384754223	0.000556527488871462	6	6
ENSG00000104884	ERCC2	4.04530634604208	0.17877894767619	5.22547463897016e-05	0.0708655430906193	0.00258734803629529	6	6
ENSG00000281332	LINC00997	4.03617051244469	0.0739720592857754	5.43307363753964e-05	0.128656750493054	3.71979193924795e-05	19	22
ENSG00000176125	UFSP1	4.00984975441393	0.131840216360066	6.07573955189178e-05	0.134283886982289	2.44161827726958e-05	5	5
ENSG00000174226	SNX31	3.98879545263138	0.112334294553707	6.64096535269998e-05	0.593190677994457	5.59318280101734e-26	29	32
ENSG00000138346	DNA2	-3.98785746056699	-0.0436885789422211	6.66727003366674e-05	0.44933804573533	9.09523375158122e-18	16	17
ENSG00000273492	AP000229.1	-3.98079197631981	-0.0525609072571361	6.86860396448274e-05	0.437061740371581	3.61673353472565e-17	9	9
ENSG00000093167	LRRFIP2	3.97384458495252	0.0818705304907994	7.07217190476506e-05	0.0761903740319506	0.00175690179943825	6	6
ENSG00000122359	ANXA11	3.97124078676573	0.0721962346683691	7.14992682351312e-05	0.434	6.58502165022739e-17	68	71
ENSG00000259363	AC090825.1	-3.94206885952699	-0.0605476289938695	8.07817751542483e-05	0.272606430905251	3.61019260912876e-10	7	7
ENSG00000169247	SH3TC2	-3.93946937884468	-0.112290258208092	8.16620237462651e-05	0.075	0.00197906332824548	52	55
ENSG00000029559	IBSP	-3.92157150763555	-0.111687068069899	8.79733325434007e-05	0.067	0.00354674048438524	15	15
ENSG00000260163	AC012508.1	3.92035967606357	0.0891859536341819	8.84169077708385e-05	0.23	1.53626353010777e-08	18	18
ENSG00000196236	XPNPEP3	3.91098455740675	0.0729466807631246	9.19206499090386e-05	0.231814878258665	1.14790105669076e-08	13	13
ENSG00000037042	TUBG2	-3.90414446271414	-0.0667088508392131	9.4559288551288e-05	0.255575938121923	1.56290983172931e-09	6	6
ENSG00000103811	CTSH	3.88379252686505	0.093315586882184	0.000102839670160337	0.242863397866194	4.57421045375957e-09	7	8
ENSG00000115073	ACTR1B	-3.8664106671761	-0.0677624852722162	0.000110448894864223	0.0943772912157402	0.000466913490019118	6	8
ENSG00000163596	ICA1L	-3.86620718307769	-0.0951341147760626	0.000110541041341783	0.12	7.3272554369867e-05	67	72
ENSG00000138380	CARF	3.8658590092771	0.109929302618093	0.000110698877864079	0.127605473776029	4.02336637442534e-05	11	11
ENSG00000213246	SUPT4H1	3.8605085478708	0.0821620134489747	0.000113151282146395	0.0733275981456556	0.00216337588768745	12	12
ENSG00000245975	AC090515.2	-3.85996009528771	-0.146697371861666	0.000113405542922829	0.140856012106546	1.48966388211738e-05	4	4
ENSG00000197062	ZSCAN26	-3.85802173453232	-0.0490151247224839	0.000114308485160031	0.148637028283801	8.26979583841292e-06	24	24
ENSG00000198089	SFI1	3.85216114628805	0.0728027534692134	0.000117079929865094	0.230783313403534	1.25010836212192e-08	12	12
ENSG00000172500	FIBP	-3.84372912611165	-0.145251429968085	0.000121178754780349	0.0452492123801753	0.0167842475460228	4	5
ENSG00000137642	SORL1	-3.81771264696086	-0.134039223137744	0.000134694677212055	0.0795188341674689	0.00137918388111547	5	5
ENSG00000265967	AC100830.3	3.80848698815851	0.798265831797481	0.000139819702377864	0.059	0.0063277481013997	6	6
ENSG00000269958	AL049840.5	-3.80598311003655	-0.0675362214857985	0.000141242021708621	0.371504775322949	3.61779539857969e-14	11	12
ENSG00000125741	OPA3	-3.79754692367479	-0.060448734657804	0.000146135119276414	0.16439800821788	2.47926000654648e-06	65	69
ENSG00000066379	ZNRD1	-3.7906976744186	-0.371513531454725	0.000150224719204894	0.0684782229714944	0.00307766976432628	1	4
ENSG00000055950	MRPL43	3.77509321264874	0.0919976927746808	0.00015994784237372	0.0723725534073399	0.00231889706794456	2	2
ENSG00000101282	RSPO4	3.76112258572764	0.109478044098587	0.000169152501094061	0.172043860205009	1.3731824398265e-06	7	7
ENSG00000161395	PGAP3	-3.74208237343846	-0.0815123075238221	0.000182501668379409	0.189556817127266	3.48827708604736e-07	5	5
ENSG00000005379	TSPOAP1	-3.74129440655856	-0.129369922438067	0.000183074908287617	0.0389395585464664	0.0267747699479296	10	10
ENSG00000187987	ZSCAN23	3.71302848065544	0.055127530915912	0.000204793830523631	0.205711792619765	9.6368963971661e-08	10	10
ENSG00000278133	AC135050.6	3.68188885282198	0.330919654206102	0.000231512344268658	0.0474033905605203	0.0143239683332713	2	3
ENSG00000108587	GOSR1	-3.64036535382734	-0.0679317610402206	0.000272251450656569	0.0410891050970749	0.022824397443335	2	2
ENSG00000271605	MILR1	3.63693375530197	0.0754742979109562	0.000275902851316623	0.154	6.08968580113744e-06	67	71
ENSG00000185722	ANKFY1	-3.62196118448341	-0.0985399920209201	0.000292377999470128	0.0547330842000497	0.00837372960551965	16	17
ENSG00000138668	HNRNPD	-3.61553882549949	-0.61808450553958	0.00029972354741048	0.0313016514557833	0.047499024177359	4	4
ENSG00000269940	AL049840.4	-3.61322690306533	-0.134262521284609	0.000302409846032692	0.147720263992734	8.86539582963428e-06	7	8
ENSG00000168917	SLC35G2	3.60798314924375	0.0943167013570843	0.000308586526643007	0.0534998354548436	0.00916328298343202	11	12
ENSG00000258695	AC005225.3	-3.6071848436742	-0.0471324747789242	0.000309537156282236	0.235928310462913	8.16104375576149e-09	16	20
ENSG00000111912	NCOA7	3.6009996237486	0.060766035795549	0.000316996035667483	0.414065828555006	4.44320571898321e-16	7	7
ENSG00000253293	HOXA10	3.60078438388815	0.0523287012893881	0.000317258602427595	0.100636865707885	0.000295292185625651	48	52
ENSG00000146830	GIGYF1	-3.59074605564478	-0.0546313569386504	0.00032973278166204	0.209680650673968	7.00139720981042e-08	9	10
ENSG00000185829	ARL17A	-3.58460453344366	-0.101378110317348	0.000337589336547817	0.16	3.70813578667794e-06	42	49
ENSG00000146828	SLC12A9	-3.57976949175524	-0.0910671074079042	0.000343897428878082	0.0315646454102381	0.046561653886175	3	3
ENSG00000260625	AC026471.2	3.57351036653432	0.10248560190914	0.000352227291953389	0.0388009970119808	0.0270522832287272	9	11
ENSG00000261033	AC005730.2	-3.57214723172769	-0.059000519592182	0.000354066249895535	0.15150038192568	6.65277527744305e-06	9	9
ENSG00000145198	VWA5B2	3.56215736826936	0.121048515348576	0.000367819784291568	0.128846403614703	3.66749276078501e-05	3	3
ENSG00000204520	MICA	-3.54729994235173	-0.0470610165683902	0.000389201215459378	0.28571501294122	1.14337554176332e-10	9	9
ENSG00000172247	C1QTNF4	3.53981847245197	0.062932061538543	0.000400402340618333	0.0345878395539274	0.0370675165694808	4	5
ENSG00000267191	AC006213.3	-3.53234801670308	-0.125224114648631	0.000411886909844172	0.0650903439958209	0.00393737850170142	10	10
ENSG00000131470	PSMC3IP	-3.52232894197222	-0.262938304834521	0.000427773004210819	0.047	0.0149959490170412	7	8
ENSG00000267058	AC006213.2	-3.52192292587156	-0.131998454267254	0.000428428683166837	0.032	0.0474495327759576	16	16
ENSG00000117222	RBBP5	3.51212481681808	0.118898635299351	0.00044453916913656	0.0355766489130429	0.0344169751011329	2	2
ENSG00000172543	CTSW	3.48339856018938	0.0514649357425087	0.000495090703968026	0.13254436189632	2.78154171800191e-05	8	9
ENSG00000196821	ILRUN	-3.48197914325367	-0.0727018562809555	0.000497722457115879	0.0402893000348433	0.0242194113746057	2	2
ENSG00000161640	SIGLEC11	3.47893380184663	0.0887880951724663	0.000503412925760616	0.112	0.0001334123051688	14	16
ENSG00000110768	GTF2H1	3.47236113355265	0.080547605088023	0.000515901836299015	0.212	6.50301599671362e-08	12	13
ENSG00000143303	RRNAD1	3.46777921988375	0.0944823882604885	0.00052477824288677	0.119	8.43372756584013e-05	5	5
ENSG00000055211	GINM1	3.4649252092115	0.0742519965449809	0.000530378956864919	0.102976575552547	0.000248722907866876	6	6
ENSG00000115539	PDCL3	3.46411537543562	0.099772120723576	0.000531978291247404	0.0543522786295997	0.00860991470257515	6	7
ENSG00000102882	MAPK3	3.46188319972801	0.117682606962382	0.000536409892339051	0.114886719112859	0.000103451934463421	4	5
ENSG00000066923	STAG3	-3.45839751679041	-0.0360860067897039	0.000543398964585995	0.332303640320269	1.6248426496833e-12	9	10
ENSG00000137976	DNASE2B	-3.45723604747848	-0.255718659265757	0.000545746584340812	0.0335044391355118	0.0402150922099376	3	3
ENSG00000109920	FNBP4	-3.44828554006204	-0.290428204147003	0.000564157285082967	0.041	0.024202497483473	3	3
ENSG00000168778	TCTN2	3.4428881200375	0.0436949024675789	0.000575537358586287	0.171794490878796	1.39999690376918e-06	8	8
ENSG00000126215	XRCC3	-3.4365543110336	-0.0680689966146221	0.000589164218043559	0.179489107373716	7.69154839918052e-07	14	14
ENSG00000131323	TRAF3	-3.42450745781647	-0.244687093839643	0.000615914939660289	0.0458803513991234	0.0160219382633496	2	2
ENSG00000131023	LATS1	-3.40118623699637	-0.0970406774800247	0.00067094101154197	0.156105544206973	4.68298151351803e-06	5	5
ENSG00000258655	ARHGAP5-AS1	-3.39763646510553	-0.125789237684613	0.000679706778764722	0.0612586324964306	0.00520351173692474	4	4
ENSG00000137804	NUSAP1	-3.39731734922471	-0.0565211059627497	0.000680499993206407	0.346887923790645	4.04790461464609e-13	8	8
ENSG00000034533	ASTE1	3.39420006154886	0.0532477266192988	0.000688293904978154	0.263932697543627	7.64460373177774e-10	7	7
ENSG00000107815	TWNK	-3.38785170999956	-0.140003931468168	0.000704423381828079	0.0377973537455532	0.0291525812364111	8	8
ENSG00000108379	WNT3	-3.38654136358142	-0.0336538944489546	0.000707796056260701	0.52710528393065	6.69516873305273e-22	12	13
ENSG00000231760	AL355312.2	-3.38569448081574	-0.0499866814784506	0.000709983806969516	0.223173541538209	2.33800593791776e-08	4	4
ENSG00000173868	PHOSPHO1	3.38204924203884	0.118245155447201	0.000719472465025017	0.0480323318597983	0.0136771835877146	6	6
ENSG00000204525	HLA-C	3.37977102466051	0.0426594724884859	0.000725462413454947	0.455	6.69172712196282e-18	36	45
ENSG00000125868	DSTN	-3.3780841609682	-0.0609549005694022	0.000729927373760209	0.178475609883863	8.3250880280836e-07	10	10
ENSG00000174529	TMEM81	3.37617556405238	0.196170713749588	0.000735010013825921	0.0343184264241833	0.0378256279469931	3	4
ENSG00000272954	AP000553.2	3.37320499371301	0.102443525187234	0.000742986152944214	0.0480243156862284	0.0136852379170315	9	11
ENSG00000122912	SLC25A16	3.36810764875585	0.0599586239729312	0.000756860379762747	0.198738166136114	1.68378199606392e-07	11	11
ENSG00000232995	AL592435.1	3.36070184580164	0.096204274325267	0.000777447007628052	0.177830093328314	8.7551734343558e-07	4	4
ENSG00000228317	AL158070.1	-3.36037680726053	-0.209889117332206	0.000778362347510386	0.041	0.0227110912628625	22	22
ENSG00000121101	TEX14	-3.34913279310244	-0.0581268157448883	0.00081064932487096	0.230490374210651	1.28073385478124e-08	12	12
ENSG00000115825	PRKD3	-3.34851236800011	-0.0442147731268098	0.00081246654397038	0.175628679919532	1.03935143353119e-06	13	13
ENSG00000120256	LRP11	-3.34605630636752	-0.457771302580473	0.000819697486408977	0.035	0.0367709236429452	24	24
ENSG00000173334	TRIB1	3.33627597870074	0.142339383096392	0.000849088290060029	0.043345249053576	0.0193152439977292	7	7
ENSG00000224764	AL353768.1	3.32894059754287	0.135340583036374	0.000871769956624746	0.0482332760363454	0.013476846066934	6	6
ENSG00000272267	AC021242.3	3.3243767011118	0.124564882107428	0.000886164087099628	0.0889850110553263	0.000692170675945848	3	3
ENSG00000173273	TNKS	3.3236375771823	0.0325282087125491	0.000888515844200688	0.352502530402231	2.35187386351986e-13	30	31
ENSG00000271828	AC008937.3	-3.31341535594414	-0.0964522143092865	0.000921639989064582	0.333468085668867	1.45574630736122e-12	9	11
ENSG00000168484	SFTPC	-3.31012453170271	-0.0359660299708416	0.000932544716516714	0.413131134692388	4.91007769053425e-16	19	20
ENSG00000073921	PICALM	3.30791549868496	0.245683177237327	0.000939931660313587	0.031	0.0497219264978527	8	9
ENSG00000184575	XPOT	3.30462962336775	0.242714436331558	0.000951019869913639	0.056	0.00801904340455183	11	11
ENSG00000249846	LINC02021	-3.29589774731239	-0.0986592779030146	0.000981077165076671	0.296614343893153	4.32940950782833e-11	4	5
ENSG00000256427	AC010175.1	3.28777908043786	0.0465222836773739	0.00100981046801119	0.347922886742796	3.66360004145669e-13	6	6
ENSG00000117475	BLZF1	-3.28041817039576	-0.178536194062144	0.00103653328312325	0.0646062705566743	0.00407848140405344	3	3
ENSG00000147419	CCDC25	-3.27539787283763	-0.0474024977078238	0.00105513256306167	0.242744245782964	4.62012329218681e-09	19	20
ENSG00000205334	LINC01460	3.27410377779313	0.534809928354428	0.00105997675168479	0.0347968892886697	0.0364900946524229	3	4
ENSG00000141736	ERBB2	-3.27272727272727	-0.568701478447606	0.0010651520025724	0.0359254611265118	0.0335293165427193	1	1
ENSG00000213420	GPC2	-3.27152410099643	-0.0487735449180058	0.00106969470659957	0.19260004498173	2.74222052177332e-07	12	14
ENSG00000176927	EFCAB5	3.26246800636219	0.0669760038698838	0.00110446638948658	0.102153120968463	0.000264216001088088	9	9
ENSG00000204516	MICB	-3.26223261016586	-0.0684751379286421	0.00110538399650828	0.164165520262091	2.52403229536275e-06	9	12
ENSG00000281831	AL645929.2	3.25190841557686	0.0566586138195988	0.00114632952320304	0.259	1.39418790684508e-09	52	66
ENSG00000128563	PRKRIP1	3.25005862052425	0.0752103667671901	0.00115381221971944	0.121	7.23803016731854e-05	48	55
ENSG00000155066	PROM2	-3.23857897741608	-0.0552666894682009	0.00120126757106886	0.216	4.71597129990364e-08	29	30
ENSG00000230806	SRGAP2-AS1	3.23805469439759	0.0821049306811843	0.00120347734991588	0.0890916018960862	0.000686810428193071	15	17
ENSG00000171311	EXOSC1	-3.22950431609314	-0.116668882360015	0.00124005009594019	0.0585839967762682	0.00632279239713304	9	9
ENSG00000182087	TMEM259	-3.22210431747526	-0.0773382520989304	0.00127252795038757	0.172	1.54863487034367e-06	45	50
ENSG00000177459	ERICH5	3.2109375	1.14071811210445	0.00132302706290077	0.0378428906731444	0.0290537531700217	1	1
ENSG00000204130	RUFY2	3.2056808137655	0.0850374332175501	0.00134743361531786	0.0458958857205629	0.0160036258719986	4	4
ENSG00000176222	ZNF404	-3.19580851148944	-0.0546286095481651	0.00139439620670156	0.230770216857457	1.25146199877987e-08	3	3
ENSG00000267160	AC091152.2	-3.19512195121951	-0.337323657930159	0.00139771766462538	0.0434085383295826	0.0192251616871102	1	2
ENSG00000198740	ZNF652	3.18275843055353	0.101227192420442	0.00145879267636895	0.0432620692392344	0.0194342921322111	7	7
ENSG00000130208	APOC1	-3.18268772716679	-0.132014725146283	0.00145914891267962	0.0419601449154781	0.0213982950316484	4	7
ENSG00000124251	TP53TG5	-3.17948919458227	-0.210763781563429	0.00147534869901556	0.0838768811986867	0.00100433034673095	2	2
ENSG00000204438	GPANK1	-3.16888684429485	-0.0582176734628417	0.001530239586085	0.0895385836444553	0.0006647787196752	15	15
ENSG00000119537	KDSR	3.1650529522393	0.0777303965192516	0.00155054729935622	0.036	0.0353134001307648	141	148
ENSG00000156958	GALK2	-3.16040753654818	-0.0876408250278292	0.00157548601852353	0.127884345702453	3.94052635536968e-05	12	14
ENSG00000157322	CLEC18A	3.15840264359872	0.041002053726051	0.00158636285937774	0.470431257905667	7.89754948481829e-19	12	15
ENSG00000151135	TMEM263	-3.1584006840074	-0.182569301449695	0.00158637352418545	0.12430878841716	5.1434956198843e-05	5	6
ENSG00000110756	HPS5	3.15344062932645	0.107709747818057	0.0016135804694255	0.13	3.75724968382546e-05	11	13
ENSG00000182628	SKA2	3.14919144212969	0.0618560654038506	0.001637229023709	0.153270312707521	5.81398548467011e-06	5	5
ENSG00000137338	PGBD1	-3.1488107400199	-0.084017299356981	0.00163936328795256	0.100601231525904	0.000296064576131634	11	11
ENSG00000152223	EPG5	-3.14876645884333	-0.0582278861498878	0.00163961169998372	0.132809095325701	2.72694021701561e-05	4	4
ENSG00000186583	SPATC1	-3.14547019921851	-0.283997964391829	0.0016582008754602	0.0375761530063021	0.0296375874471328	5	5
ENSG00000268707	AL158151.4	-3.14480547479383	-0.0329480466191882	0.0016619729886036	0.313790190403901	9.10170319705715e-12	13	13
ENSG00000164941	INTS8	-3.13996298304708	-0.115066939199377	0.00168969183863465	0.065	0.00398344312209505	78	86
ENSG00000234336	JAZF1-AS1	3.13953488372093	0.0438955796278212	0.00169216266405181	0.0901994457940902	0.000633486910996146	1	1
ENSG00000204055	AL158151.1	-3.1331410060362	-0.0533669240308021	0.00172946336233082	0.152603138927985	6.11712359925273e-06	4	4
ENSG00000138029	HADHB	-3.12205205810092	-0.0965679572555568	0.00179595178364123	0.0483188594791939	0.0133924270488826	2	4
ENSG00000182179	UBA7	3.11888876831773	0.102183601602762	0.00181534478654721	0.0308245960084934	0.0492498534355046	7	9
ENSG00000146833	TRIM4	-3.11592682588346	-0.0367878620829558	0.00183367767641851	0.192578983390586	2.74679854227869e-07	7	8
ENSG00000135677	GNS	3.11320940319137	0.215432494882015	0.00185064659284206	0.048	0.0143163763412021	28	29
