gene	genename	zscore	effect_size	pvalue	pred_perf_R2	pred_perf_pval	n_snps_used	n_snps_in_model
ENSG00000277806	AC006213.4	-4.5275599742873	-0.14273233180186	5.96686691900494e-06	0.0559118087849276	0.0113132780850686	6	7
ENSG00000086288	NME8	4.51673811126875	0.198505075238057	6.27994936808207e-06	0.128817271846382	8.80447083211915e-05	2	2
ENSG00000109919	MTCH2	-4.50835748398451	-0.111475304244286	6.53314307186292e-06	0.092	0.00109015153756281	26	28
ENSG00000232748	AC135050.1	4.50602409638554	0.309404921608628	6.60535897534231e-06	0.0552127016574824	0.0118518922843106	1	1
ENSG00000167840	ZNF232	-4.49681207373029	-0.0786173946643666	6.89799054276463e-06	0.0823819598513729	0.00196012035359254	11	11
ENSG00000120071	KANSL1	-4.49181961286833	-0.0961265887613144	7.06172249298476e-06	0.2301856680016	6.62224941264118e-08	11	18
ENSG00000050438	SLC4A8	-4.47743660816993	-0.148352589599767	7.55446491695899e-06	0.0792685382791995	0.00240853023266196	2	2
ENSG00000149922	TBX6	-4.47151988563916	-0.0857589148115564	7.7665636371016e-06	0.145999574789675	2.72797068328456e-05	3	4
ENSG00000139629	GALNT6	-4.43617021276596	-0.070338225171665	9.15734499051801e-06	0.409784034346853	1.74329483555238e-14	1	2
ENSG00000232692	AP001596.1	4.40973329203414	0.230855984456905	1.03498007641978e-05	0.0952600812669229	0.000834653508687279	3	3
ENSG00000103356	EARS2	4.40283351621884	0.0861971865299443	1.06846156957552e-05	0.244037803122472	2.3309631131946e-08	7	7
ENSG00000239521	CASTOR3	-4.39130599502618	-0.0777337549182818	1.12671842227297e-05	0.162525953240354	8.69914037302525e-06	9	9
ENSG00000124459	ZNF45	-4.37774757736572	-0.0997104380447261	1.19912113092369e-05	0.0980505352789517	0.000693345507729705	8	8
ENSG00000101307	SIRPB1	-4.33189668833583	-0.0492382069799897	1.4783030887644e-05	0.538	2.39788106465893e-20	9	10
ENSG00000234336	JAZF1-AS1	4.3072332948224	0.0814751776931837	1.65309232098565e-05	0.178	3.34836767570173e-06	11	11
ENSG00000241106	HLA-DOB	-4.27554452912504	-0.0434788928929264	1.90670684556693e-05	0.441235308689232	7.83697429758996e-16	7	7
ENSG00000130270	ATP8B3	4.23594323769605	0.130295950299104	2.27594270678644e-05	0.0710364729962022	0.00415163190567704	4	4
ENSG00000103811	CTSH	4.22292582110727	0.0676012943036591	2.41151205806478e-05	0.240945511726284	2.94718762546863e-08	11	11
ENSG00000249061	AC109492.1	-4.22175295552266	-0.106321628347718	2.42409711426195e-05	0.129455399524669	8.4318859695068e-05	7	8
ENSG00000261195	AC027130.1	4.21594998042654	0.0608116505355973	2.48728891525385e-05	0.114154109535646	0.000236548467724802	17	18
ENSG00000103550	KNOP1	-4.21130063449749	-0.0456457365128848	2.53904575728825e-05	0.42812687954636	2.91344926213189e-15	8	8
ENSG00000172803	SNX32	-4.1907874117851	-0.041501962753095	2.7798803205803e-05	0.340230705225102	9.75731448133838e-12	10	11
ENSG00000103496	STX4	4.18706674841641	0.110619366723239	2.82582741406578e-05	0.0484154877271842	0.018655284084393	3	4
ENSG00000185324	CDK10	4.18143692582529	0.0577356747642037	2.89672611599734e-05	0.299882535181549	2.87720481263581e-10	8	8
ENSG00000021355	SERPINB1	4.14285714285714	0.147923187876632	3.43005622340797e-05	0.0723286123960771	0.00381154154975893	1	1
ENSG00000104892	KLC3	-4.06548815144627	-0.227159179624923	4.79320295636576e-05	0.103	0.000538635754633728	2	2
ENSG00000127415	IDUA	4.04769884661407	0.902235157200641	5.17236357693296e-05	0.0523152706253373	0.0143753468913238	2	2
ENSG00000198909	MAP3K3	-4.01761531368049	-0.0629718473878148	5.87900681758846e-05	0.0625218877574361	0.0072948510878665	35	37
ENSG00000106290	TAF6	4.00875147839061	0.426527863923218	6.10406132430796e-05	0.0534920242709385	0.0132906993512943	3	3
ENSG00000093167	LRRFIP2	3.99735561369488	0.0784559232590804	6.40540370815401e-05	0.130397971754023	7.90990047529722e-05	6	6
ENSG00000138346	DNA2	-3.99651864045532	-0.0433790613533265	6.42808222699465e-05	0.397313056711001	5.70602405392025e-14	19	20
ENSG00000269940	AL049840.4	-3.98136017004672	-0.156210559168239	6.85220270528752e-05	0.11818627320662	0.000180429756779915	6	6
ENSG00000196236	XPNPEP3	3.97584402808834	0.076076065806083	7.01300799896831e-05	0.134573225815179	5.95657428630744e-05	11	11
ENSG00000104884	ERCC2	-3.92661417320522	-0.0826640166070153	8.61500076538846e-05	0.0542867268183133	0.0126054297282516	34	38
ENSG00000178226	PRSS36	-3.9221779185048	-0.117723681023232	8.77521537769876e-05	0.0661593049027796	0.00573295396927949	4	4
ENSG00000117322	CR2	3.8699328221822	0.0938414284703383	0.000108865346957199	0.161209351854435	9.53428812339176e-06	8	9
ENSG00000223799	IL10RB-DT	3.85073112085975	0.153081523715815	0.000117765735289987	0.067	0.00550999622352949	42	44
ENSG00000174564	IL20RB	3.84285714285714	0.53168054951474	0.000121610261690108	0.0942925723409515	0.000890052652984559	2	2
ENSG00000180357	ZNF609	-3.83791315925178	-0.152499653531414	0.000124084345818787	0.083	0.00194250269039088	5	5
ENSG00000142252	GEMIN7	3.80681818181818	0.0784202971790299	0.000140766154393068	0.191252826968295	1.14345348606157e-06	1	1
ENSG00000122359	ANXA11	3.7961432916472	0.0446197727158449	0.000146964572820485	0.298558351172421	3.20505933483292e-10	13	13
ENSG00000269958	AL049840.5	-3.77531316158605	-0.0693303597416161	0.000159806769044923	0.253267341293051	1.15139538048281e-08	8	9
ENSG00000115073	ACTR1B	-3.7674078823597	-0.154193724455966	0.000164951376433908	0.0445546318195721	0.0241747646273516	2	4
ENSG00000187987	ZSCAN23	3.75308641975309	0.0702538620135921	0.000174670604397686	0.119635405147522	0.000163668505285023	1	1
ENSG00000239300	AC080162.1	-3.73640447297011	-0.255776345512202	0.000186670318219839	0.059375073844631	0.00898789816973431	4	4
ENSG00000130202	NECTIN2	-3.73266159948318	-0.14341373730914	0.000189467064259263	0.066	0.00617256527431601	13	19
ENSG00000055950	MRPL43	3.71	0.193215704167486	0.000207259247348102	0.075428335872179	0.003105032102071	1	1
ENSG00000163257	DCAF16	-3.70740363074334	-0.15021808907195	0.000209395059472373	0.0464239206358684	0.0213202955448425	2	2
ENSG00000271828	AC008937.3	-3.69317445088712	-0.0757976505233505	0.000221471980516474	0.208409250944083	3.30749924094965e-07	20	22
ENSG00000174226	SNX31	3.66095128119636	0.111958468419601	0.000251280541250232	0.520301349177865	1.40936898573595e-19	7	9
ENSG00000197062	ZSCAN26	-3.66045377243544	-0.0812522518806863	0.000251768975919608	0.222309621144226	1.19017780501452e-07	4	4
ENSG00000108091	CCDC6	-3.65564618457557	-0.151584987204589	0.000256534971737832	0.0342742427829653	0.048612192054502	15	15
ENSG00000273492	AP000229.1	-3.64910195071314	-0.0392722049109157	0.000263158658427631	0.317440499703319	6.75392297205995e-11	7	7
ENSG00000258695	AC005225.3	-3.64829808875062	-0.0487156950591224	0.000263983248109056	0.205130141413244	4.19979762418272e-07	13	16
ENSG00000281332	LINC00997	3.64458650733739	0.0949505382744568	0.000267822042323784	0.187763423069499	1.46760100482371e-06	7	7
ENSG00000176222	ZNF404	-3.64273428122994	-0.0484367976239862	0.000269757266869064	0.316	9.59580766908822e-11	48	54
ENSG00000165879	FRAT1	-3.62033781828787	-0.51135817397161	0.000294218624662834	0.0429584793115057	0.0269201087391799	4	5
ENSG00000172500	FIBP	-3.61901983643893	-0.0775364142301504	0.000295720972425917	0.151321415506129	1.89139621420915e-05	20	21
ENSG00000158864	NDUFS2	-3.61596022130573	-0.104668175227614	0.000299236328145769	0.0662365401711901	0.00570371516466749	7	7
ENSG00000126215	XRCC3	-3.60511756699331	-0.0669375974244023	0.000312011647816135	0.104688648950934	0.000445564341410775	10	10
ENSG00000103549	RNF40	-3.5709943280345	-0.0780156988729447	0.000355628597196178	0.164184371872224	7.74925227215879e-06	8	8
ENSG00000168090	COPS6	-3.56848630642635	-0.0827749193610443	0.000359049615567875	0.130887760300125	7.65141446914546e-05	5	5
ENSG00000111912	NCOA7	3.5552656136878	0.0538562898839568	0.000377597432455135	0.250244554955815	1.45184676009138e-08	22	22
ENSG00000148572	NRBF2	3.5485159907659	0.399622053883141	0.000387408474397999	0.037	0.0405023843871817	11	11
ENSG00000139405	RITA1	-3.54770897003485	-0.136967297454328	0.000388597349101127	0.121299347218596	0.000146317225845473	5	7
ENSG00000204520	MICA	-3.54546791412329	-0.0498540934793207	0.000391916698184058	0.340858870681537	9.24234801192188e-12	5	6
ENSG00000161395	PGAP3	-3.53703568438061	-0.082857372576288	0.00040464498978432	0.0660978203454246	0.00575633758107003	6	6
ENSG00000143303	RRNAD1	3.53575189643854	0.11555871911524	0.000406616380485669	0.0521763037081165	0.0145092226372974	5	5
ENSG00000146250	PRSS35	3.5317014673039	0.488873002130588	0.000412895203107944	0.119159023245349	0.000169000981888668	2	3
ENSG00000166006	KCNC2	3.50759161655983	0.119123653289137	0.000452182621769825	0.0674317166611506	0.00526987030082241	25	25
ENSG00000231760	AL355312.2	-3.49667777829742	-0.0410810381369009	0.000471090480909986	0.330502355670054	2.245508098211e-11	8	8
ENSG00000267191	AC006213.3	-3.49423811088616	-0.139872987770761	0.000475416792318883	0.0487235710317651	0.0182744093113389	7	7
ENSG00000173457	PPP1R14B	-3.49324197678292	-0.0781622234393611	0.000477193889532268	0.228075448425626	7.75259271424587e-08	2	2
ENSG00000166035	LIPC	-3.48414684142994	-0.0654513973741078	0.000493708538168214	0.158	1.335983333816e-05	114	118
ENSG00000215241	LINC02449	3.48023848159582	0.139540033342155	0.000500967638847216	0.0976515222662444	0.000711990868003922	8	12
ENSG00000181744	DIPK2A	3.47594733628258	0.350917623415542	0.000509052238455654	0.078	0.00279683586528859	15	15
ENSG00000055211	GINM1	3.47562235095119	0.0731757565387251	0.000509669445098115	0.204674399597012	4.34126047286764e-07	7	7
ENSG00000122912	SLC25A16	3.4753637393993	0.06894543594847	0.000510161094143591	0.224090374022077	1.04290766329784e-07	7	7
ENSG00000183011	NAA38	3.45282123291003	0.121529015128833	0.000554756513319266	0.0388364219266247	0.0355888159783737	9	9
ENSG00000196821	ILRUN	-3.43918119690626	-0.112227332295577	0.000583476558952745	0.0365531844535068	0.0415820479869591	2	2
ENSG00000100196	KDELR3	-3.42273714152974	-0.103624331981111	0.00061993995501064	0.122426937166582	0.000135607271413559	11	11
ENSG00000137804	NUSAP1	-3.4109760302845	-0.0555881241877555	0.000647307817336351	0.36627436325185	9.87568900480569e-13	8	8
ENSG00000101605	MYOM1	-3.41002428144167	-0.144525162448081	0.000649570960373325	0.093	0.00099474440178438	7	8
ENSG00000262528	AL022341.2	-3.40641594214122	-0.125314845791754	0.000658218156829093	0.136	5.8130572946859e-05	65	71
ENSG00000006283	CACNA1G	3.40186057170453	0.19461321854661	0.000669287742277813	0.0525138345129845	0.0141862264877623	2	2
ENSG00000110768	GTF2H1	3.39682294803967	0.139340367841554	0.000681730607241748	0.199578863273	6.28060167122204e-07	3	4
ENSG00000273407	AC069294.1	-3.39575976329932	-0.0697568265540919	0.000684383991256254	0.0459794726895973	0.02196620109523	17	20
ENSG00000111196	MAGOHB	-3.38941373240281	-0.276504005276945	0.000700422437055259	0.0426523870463241	0.0274820273562063	2	2
ENSG00000160862	AZGP1	-3.38606536585953	-0.251401799334593	0.000709024928137847	0.0573550532221105	0.0102782478731288	2	2
ENSG00000131023	LATS1	-3.38433874096774	-0.100341874127207	0.000713499171819398	0.136	5.78935656878598e-05	15	15
ENSG00000214160	ALG3	-3.38169492991679	-0.20406817116012	0.000720401004415283	0.0984724268876178	0.000674158506013342	5	5
ENSG00000137338	PGBD1	-3.3788066229002	-0.0880005575358494	0.000728011972818132	0.0862486927972715	0.00151738254134589	10	10
ENSG00000204681	GABBR1	-3.37734810049116	-0.0450883294394184	0.000731883640706199	0.176605908217568	3.24067877550804e-06	28	30
ENSG00000171311	EXOSC1	-3.37612880546596	-0.221860626372941	0.00073513494463362	0.0435142942384172	0.0259296445697833	5	5
ENSG00000122376	SHLD2	-3.37567319193774	-0.072614974533599	0.000736353297558612	0.121969573105075	0.000139854446115461	8	10
ENSG00000166847	DCTN5	-3.35961394336054	-0.0795545485407518	0.00078051457656847	0.0351608060690536	0.0457410427574729	6	6
ENSG00000163060	TEKT4	3.35850960251363	0.195864359537168	0.00078363998536668	0.0546067087355425	0.0123397072910191	7	8
ENSG00000108379	WNT3	-3.34518142907884	-0.0341178636331829	0.000822287620905193	0.4453911198135	5.13605528043223e-16	10	10
ENSG00000117411	B4GALT2	-3.33770250110882	-0.414198902642748	0.000844741421163198	0.069	0.00479861613232433	14	15
ENSG00000259363	AC090825.1	-3.33539259935257	-0.0498446156133444	0.000851790496112947	0.280111550074227	1.4133409397226e-09	14	15
ENSG00000108797	CNTNAP1	3.33421204423962	0.344168766746886	0.000855414197600712	0.0398117751674971	0.0333074217095476	3	3
ENSG00000198542	ITGBL1	-3.32428886799588	-0.0960353392212425	0.000886443253578451	0.0901056210912339	0.00117511947837427	9	9
ENSG00000161640	SIGLEC11	3.32100260942948	0.113198506450697	0.000896946987393843	0.155433168268377	1.42361003902983e-05	3	4
ENSG00000256427	AC010175.1	3.31868018413359	0.0447927927685298	0.000904439504133547	0.233539936452005	5.1507648259809e-08	8	9
ENSG00000249846	LINC02021	-3.3176782767857	-0.0718668023641169	0.000907689693214753	0.156587109596132	1.31426076963797e-05	3	4
ENSG00000145198	VWA5B2	3.31466741793029	0.0740740406604199	0.000917522180160946	0.326530274584331	3.1454028606051e-11	4	4
ENSG00000261033	AC005730.2	-3.30737422384914	-0.0718506864544154	0.000941749917893642	0.102283216945993	0.000523081755865965	8	8
ENSG00000128563	PRKRIP1	3.30524659187692	0.0759841117677838	0.000948928710111874	0.097	0.000783583288385281	48	57
ENSG00000232995	AL592435.1	3.28571428571429	0.119689633300089	0.00101724135032866	0.143726356196832	3.18833441424813e-05	1	1
ENSG00000120253	NUP43	-3.27965082436954	-0.100738087455166	0.00103935637749086	0.0406155188798831	0.031540807638691	4	4
ENSG00000141736	ERBB2	-3.27272727272727	-0.569115516980977	0.0010651520025724	0.0563846211594571	0.0109630924960108	1	2
ENSG00000213246	SUPT4H1	3.27006092707173	0.0751665039364278	0.00107524322509134	0.0977774553943309	0.000706053000048451	11	12
ENSG00000121101	TEX14	-3.26901623889381	-0.0542312687140411	0.0010792210753634	0.116444385178727	0.000202839717812271	6	6
ENSG00000272267	AC021242.3	3.26586111500178	0.237263549546368	0.00109131759707881	0.04	0.0340485026618644	8	8
ENSG00000267058	AC006213.2	-3.26140446766659	-0.117516635514965	0.00110861781641636	0.0897797466217157	0.00120078833097237	3	3
ENSG00000245975	AC090515.2	-3.25662103226967	-0.0564353581513483	0.00112746851620749	0.207835457060044	3.4488737560275e-07	28	29
ENSG00000082258	CCNT2	3.24678748626427	0.0666518699066471	0.00116715504504405	0.112278325854512	0.000268246548317432	4	4
ENSG00000204070	SYS1	-3.21314991628775	-0.112551862383759	0.00131287741823893	0.066	0.00587336272666044	49	50
ENSG00000273486	AC096992.2	3.21140174833447	0.0329478205164598	0.00132089130159629	0.3737289442755	5.04203199582104e-13	17	17
ENSG00000108342	CSF3	-3.21111779855319	-0.163181976255214	0.00132219722634352	0.068	0.00541447353684159	11	11
ENSG00000231852	CYP21A2	-3.20200141667668	-0.0855611902238403	0.00136476326884249	0.0812335004589524	0.00211490295823027	8	11
ENSG00000101460	MAP1LC3A	-3.19680330001898	-0.057674228828064	0.00138959650635928	0.0733348475968479	0.00356613253076865	8	8
ENSG00000137331	IER3	-3.19130126289415	-0.136053288789432	0.00141633512616135	0.0804336228452712	0.0022298523515288	6	8
ENSG00000161204	ABCF3	-3.1849314152182	-0.109302629968958	0.00144788318561773	0.039829252885219	0.0332679428795897	7	7
ENSG00000204130	RUFY2	3.17447308806313	0.0769914568861259	0.00150108809954252	0.0866330441360624	0.0014792367501546	5	5
ENSG00000204055	AL158151.1	-3.17270652880997	-0.0558308953953685	0.00151025099933455	0.109362144620723	0.000326076682614976	3	3
ENSG00000262185	AC005736.1	3.16867469879518	0.158502505121995	0.00153135686393258	0.0801600748599714	0.00227057743374662	1	1
ENSG00000178852	EFCAB13	-3.16747565498665	-0.0897487887168649	0.00153768584160141	0.0729464445896729	0.00365892782476744	8	8
ENSG00000128040	SPINK2	-3.16459900494224	-0.104632042541885	0.00155296817205097	0.225048782387139	9.71232555941924e-08	5	6
ENSG00000196391	ZNF774	3.16312251291808	0.0781366629993999	0.00156086630435381	0.136290810114576	5.29921991330309e-05	9	10
ENSG00000134308	YWHAQ	-3.156955686475	-0.0522461425281659	0.00159425572030125	0.139834186408763	4.16128212988349e-05	48	49
ENSG00000037042	TUBG2	-3.14634146341463	-0.0528589212447735	0.00165326863946014	0.185054350921382	1.780298520547e-06	1	1
ENSG00000276691	AC004466.3	-3.14423076923077	-0.0653503550630991	0.00166524063348361	0.086307881022261	0.00151144507021383	1	1
ENSG00000268707	AL158151.4	-3.14259929638992	-0.0400178362902997	0.00167454905069397	0.25595655410451	9.36113404415433e-09	4	4
ENSG00000066185	ZMYND12	-3.13324527801311	-0.0514627870715892	0.00172884904172843	0.0356179780989902	0.0443298866437245	8	8
ENSG00000138668	HNRNPD	-3.13178663789823	-0.405122894777934	0.00173746090900284	0.0397666412259156	0.0334095938599891	4	4
ENSG00000239213	NCK1-DT	3.11867569869372	0.0666817540528361	0.00181665793327546	0.107390618977723	0.00037201531435465	14	14
ENSG00000151135	TMEM263	-3.10975513389113	-0.263197521299215	0.00187242498369677	0.0457670838475719	0.0222818750274498	3	3
ENSG00000182149	IST1	3.10848027295316	0.137300227770324	0.00188052199623145	0.072	0.00413099939226083	22	22
ENSG00000167851	CD300A	3.10767881034418	0.0658649746583236	0.00188562877067322	0.120585292859661	0.000153528101488702	27	28
ENSG00000273674	AC021752.1	-3.10162258559372	-0.0543249782013863	0.00192463166191681	0.197498455722338	7.29850840833278e-07	9	9
ENSG00000152749	GPR180	-3.09959237460941	-0.0523401406620981	0.0019378713865692	0.281206628349534	1.29545886328877e-09	3	3
ENSG00000157322	CLEC18A	3.09936336817622	0.0381121483667317	0.00193937005533451	0.398249390855606	5.22432244821851e-14	8	9
ENSG00000247287	AL359220.1	-3.09400116334713	-0.20162485837402	0.00197476712109435	0.059376383466052	0.00898711693611663	11	12
ENSG00000168778	TCTN2	3.09103530626677	0.042615814293224	0.0019945991570014	0.264730427155656	4.74194209311328e-09	18	19
ENSG00000180448	ARHGAP45	3.08955223880597	0.191304324820712	0.00200458451141805	0.0765033724280168	0.00289192562590274	1	1
ENSG00000123178	SPRYD7	-3.08601471932151	-0.123222515992487	0.00202858779748594	0.050976688584981	0.0157187487364043	2	2
ENSG00000148719	DNAJB12	3.08333333333333	0.100924836855192	0.00204695732858506	0.0471887834730433	0.0202537121961332	1	1
ENSG00000125826	RBCK1	3.08196721311475	0.159848362111233	0.00205637486002508	0.0638725018125999	0.00667035366025642	1	1
ENSG00000085117	CD82	-3.06955449782757	-0.070449081201769	0.00214378289331041	0.197710879036686	7.18753498346475e-07	11	11
ENSG00000139514	SLC7A1	-3.06381027162828	-0.177094364015854	0.00218537457832579	0.0459297911431442	0.0220396316594738	7	7
ENSG00000182628	SKA2	3.05633105194077	0.0571676585645637	0.00224063713916478	0.140830200840538	3.88743755550041e-05	6	6
ENSG00000169136	ATF5	-3.05548343683433	-0.110304478710019	0.00224698013383673	0.0519137625392179	0.0147656044208203	7	7
ENSG00000185344	ATP6V0A2	3.05270106616825	0.0849806388604602	0.00226791739063792	0.089721177139516	0.00120546060912093	7	8
ENSG00000135823	STX6	3.05249926994583	0.111695011893932	0.00226944283104036	0.267752918736919	3.74503688887727e-09	2	3
ENSG00000174446	SNAPC5	-3.04667258323018	-0.125357091216294	0.00231389603449217	0.042	0.0285454085136055	18	19
ENSG00000149575	SCN2B	-3.04410568713436	-0.134704348818648	0.00233373139303006	0.069	0.00503731323248344	44	45
ENSG00000140941	MAP1LC3B	-3.04370441651927	-0.413949455974028	0.00233684619560326	0.0439332594004642	0.0252077576543777	2	2
ENSG00000131944	FAAP24	-3.03440481625266	-0.0852378736039018	0.00241010793793284	0.178760435374252	2.78292096231063e-06	3	3
ENSG00000115041	KCNIP3	3.02819206162956	0.0764577519720916	0.00246021672379393	0.062	0.0076683593695178	18	18
ENSG00000155542	SETD9	-3.02715670283652	-0.0208496277254195	0.00246865945817798	0.592658477790158	1.39657671466984e-23	22	22
ENSG00000124251	TP53TG5	-3.02699408333437	-0.101530010834854	0.00246998792972408	0.038	0.038704987813334	7	7
ENSG00000278133	AC135050.6	3.02434423422407	0.128037206823801	0.00249172745580029	0.082235475971673	0.0019792158794804	3	4
ENSG00000277954	AC092376.2	-3.01587562803807	-0.179889123842592	0.00256238339225168	0.108	0.000381200111718838	15	16
ENSG00000250317	SMIM20	-3.01154257127342	-0.104412763959536	0.00259923953216412	0.049	0.0180913378036788	21	21
ENSG00000152223	EPG5	-3.00247394969912	-0.0864083039707682	0.0026779489188864	0.0951873431124967	0.00083869653326896	3	3
ENSG00000186409	CCDC30	3	0.179950993310605	0.00269979606326021	0.08134385322169	0.0020995154736921	1	1
ENSG00000127022	CANX	2.99054899675082	0.0467457848110997	0.0027847644982022	0.211339562127675	2.66987637812319e-07	6	7
ENSG00000214432	VPS33B-DT	-2.98918005071292	-0.230309486623495	0.00279727240188965	0.046	0.0230189550096597	6	8
ENSG00000239636	AC004865.2	-2.98662013599083	-0.438050199839227	0.00282079982197914	0.105749858024934	0.000415098962180565	7	8
ENSG00000179564	LSMEM2	2.98147581194772	0.180332775190277	0.00286862706746072	0.048	0.0203008482468983	35	37
ENSG00000272572	AL138762.1	-2.97587591922569	-0.0465928430948087	0.00292153041922893	0.162	9.81497092864566e-06	64	66
ENSG00000166747	AP1G1	2.97560975609756	2.22833032164182	0.00292406694499725	0.0563425047701038	0.0109938364952368	1	2
